# qstring	previous	current	probability
WY_` ?0	演化	支	-0.60
WY_` \_	演化	樹	-1.13
WY_`^=K_5E [1	演化生物學	家	-1.12
WYdM 0U	眼紅	仔	-1.08
WYl0 [1	演出	家	-0.95
WYu[ i=	演講	廳	-1.00
Wd bOEE	嗨	起來	-0.84
We @b]O	佩	特里	-0.87
We N:R0	配	天璣	-0.97
We PL_G	佩	王朝	-0.73
We0CVB F00_	佩德羅	一世	-1.05
We6C K_	配合	物	-0.73
We6d u[	配樂	獎	-1.17
WeCi ];	配件	金	-0.84
WeaO }^	配給	制	-1.12
Wee] :_	佩爾	蒂	-1.01
Wk 0CWB	向	德國	-0.88
Wk 0J6CWB	向	聯合國	-1.01
Wk 0JE<	向	聯邦	-1.20
Wk 0M:<	向	盟軍	-1.06
Wk 0_ec	項	世界	-1.23
Wk 1g=>	向	教宗	-1.16
Wk 3>4M	項	功能	-0.94
Wk 3>=M	項	工程	-1.07
Wk 3>pa	項	工作	-0.80
Wk 3>wl	向	公眾	-0.67
Wk 4Kwl	向	民眾	-1.25
Wk 4_89	向	四周	-1.07
Wk 5E3g	向	學校	-1.22
Wk 5E^=	向	學生	-1.04
Wk 5_=f	向	議會	-1.13
Wk 6Cpa	項	合作	-1.04
Wk 7fH<	向	對方	-1.14
Wk 89;;EE	向	周恩來	-1.18
Wk 9>PA4KWB	向	中華民國	-1.10
Wk 9>PA|J4Kql6CWB	向	中華人民共和國	-1.20
Wk 9>TJ	向	中原	-1.16
Wk 9>ql	向	中共	-1.19
Wk 9>ql9>Z<	向	中共中央	-1.00
Wk :_{H	向	地球	-1.24
Wk :bB@sh	向	鄂圖曼	-1.20
Wk :bVBE0	向	俄羅斯	-1.02
Wk =1Ei	項	發現	-1.15
Wk =_LP=f	向	立法會	-1.20
Wk >KPL	向	秦王	-1.22
Wk ?0F0	項	之一	-1.17
Wk ?iLd	向	戀愛	-0.70
Wk A_\_	項	技術	-0.66
Wk A__`	項	計劃	-1.06
Wk A__`	項	計畫	-0.85
Wk CER0<i	向	台積電	-1.24
Wk CE^:	向	臺灣	-1.09
Wk CEhI	向	台南	-0.82
Wk CbWB	向	各國	-1.13
Wk Cbrq	向	各個	-1.14
Wk Ci5_	項	建議	-1.18
Wk EiQd	向	現代	-1.14
Wk F0A1Db	向	伊拉克	-1.02
Wk F:Ci	項	參見	-0.72
Wk I<:_	向	當地	-1.10
Wk I<p?	向	當時	-1.23
Wk K_Ci	嚮	物件	-0.92
Wk KlNb	項	政策	-0.81
Wk KloO	向	政府	-0.84
Wk L7Wl	項	規定	-0.69
Wk LPci	向	法院	-0.81
Wk LPph	項	法案	-0.84
Wk L]?]	向	總統	-1.09
Wk N:[L	向	天皇	-1.30
Wk N>~@=_	向	匈牙利	-1.20
Wk PO~liR	向	使用者	-1.23
Wk Q;^=m_	向	音聲劇	-1.12
Wk RG>C~=	向	毛澤東	-0.98
Wk Rdrg	向	太后	-1.22
Wk T03:~@	向	西班牙	-1.18
Wk T0@bBb	向	希特勒	-1.16
Wk UOObac	向	以色列	-0.94
Wk VBKP	向	羅馬	-1.03
Wk WB4K	向	國民	-1.17
Wk WB4KKloO	向	國民政府	-1.12
Wk WB=f	向	國會	-0.96
Wk WBK_ci	向	國務院	-1.16
Wk WBPL	向	國王	-1.18
Wk XD5_	項	協議	-1.02
Wk YBml	項	活動	-1.14
Wk [L:_	向	皇帝	-1.10
Wk ^HC0	項	投資	-1.21
Wk ^fE0sh:_WB	向	奧斯曼帝國	-1.13
Wk _GIM	向	朝廷	-1.01
Wk _GV:	向	朝鮮	-1.04
Wk _M0MWB	向	同盟國	-1.12
Wk aJ0_ec	向	全世界	-0.98
Wk aJ=_	項	權利	-1.23
Wk aJWB|J|_	向	全國人大	-1.20
Wk aJ[O	向	全體	-1.14
Wk cG48	向	曹操	-1.08
Wk g:wl	向	觀眾	-1.08
Wk h<\[	向	香港	-1.04
Wk jKwl	向	群眾	-1.17
Wk lIWB	向	韓國	-1.17
Wk ljml	項	運動	-0.93
Wk m:=_	項	專利	-1.11
Wk n?4K:_	向	殖民地	-1.22
Wk n?K_	項	植物	-0.98
Wk p=IM	向	清廷	-1.13
Wk p=_G	向	清朝	-1.11
Wk q00J	向	蘇聯	-0.94
Wk qaA0	項	措施	-1.09
Wk vHVe	向	劉備	-1.15
Wk wI:h	項	研究	-0.79
Wk wl\Y	項	重點	-1.22
Wk x889	向	歐洲	-1.00
Wk xdWB	向	外國	-1.15
Wk yK_G	向	唐朝	-1.08
Wk {?FM	項	提名	-1.02
Wk {HDJ	向	球團	-1.21
Wk {_WB	向	法國	-0.88
Wk |;aJ	向	孫權	-1.18
Wk |J4K	向	人民	-1.17
Wk |_=f	向	大會	-1.21
Wk |_u[	項	大獎	-1.02
Wk |_wl	向	大眾	-0.98
Wk ~\H<	向	警方	-0.85
Wk ~_Ff0CWB	向	納粹德國	-1.17
WkDk 2@	向上	級	-1.11
WkFM _G	嚮明	朝	-0.79
Wk\= K_	象徵	物	-0.93
Wk\_ TJ	橡樹	園	-1.04
Wk\_ z\	橡樹	嶺	-1.04
Wk^0 =_0_	相撲	力士	-0.54
Wk^; |O	相親	數	-1.05
Wl 5_~I	訂	一年	-1.07
Wl :Wqq	訂	好了	-0.92
Wl F0rq6d	訂	一個月	-0.97
Wl `Z|f	訂	飲料	-0.92
Wl kO0_	定	五世	-1.10
Wl p?2_J`	釘	十字架	-0.80
Wl6d |O	訂閱	數	-1.13
Wo NX|J	啊	有人	-1.16
X7sI 2f	雖然	未	-1.05
X7sI ?1	雖然	她	-1.07
X7sI ?1	雖然	它	-0.89
X7sI ?1\y	雖然	它們	-1.07
X<VD KP	倉頡	碼	-1.18
X==_ Db	亨利	克	-1.04
X==_ F00_	亨利	一世	-0.93
X==_ T0	亨利	希	-1.08
XD KPCE	邪	馬臺	-0.74
XD6C 0_	協和	式	-0.80
XD=f O_	協會	副	-1.19
XD=f u[	協會	獎	-1.02
XO \0E0	米	烏斯	-0.72
XO ~_E0	米	納斯	-1.05
XO2_ 3@	米字	旗	-1.14
XO4C e]	米格	爾	-0.70
XOVB rF	米羅	維	-0.70
XOe] 2P	米爾	語	-1.23
XOe] ;;	米爾	恩	-1.00
XOe] m@	米爾	達	-0.83
XOea E0	米洛	斯	-1.11
XOea Kb	米洛	舍	-0.94
XOiI 0C	米蘭	德	-1.10
X[ 9\gf	擋	廣告	-0.70
X[ :h0_	黨	就是	-1.15
X[ =MTJ	黨	成員	-0.88
X[ ?0o?iR	黨	支持者	-0.94
X[ L]QE	黨	總裁	-1.00
X[ QdFW|_=f	黨	代表大會	-0.99
X[ ha0C	黨	獲得	-1.11
X[ ljml	黨	運動	-1.18
X[ n?Kl	党	執政	-0.97
X[ n?Kl	黨	執政	-1.03
X[ rgBZ|J	黨	候選人	-0.97
X[ z\<h	黨	領袖	-0.93
X[ |_=f	黨	大會	-1.10
X[ ~O=M	黨	組成	-1.03
X[RVm0A_ T:	黨委書記	兼	-1.01
X[|J QES_	擋人	財路	-0.63
Xi CER0<i	換	台積電	-1.15
Xi F0?0	換	一支	-0.82
XiR0 _G	換機	潮	-1.02
XiXi Sl	換換	病	-0.68
Xi_; [1	換新	家	-0.96
Xo NX|J	吧	有人	-1.16
Y<0C E0	桑德	斯	-0.67
YB2_@jv1 \_	活字印刷	術	-0.71
YB`l 2f	活性	位	-0.94
YBml 0\	活動	網	-0.86
YBml 11	活動	需	-1.04
YBml Ei	活動	限	-1.03
YBml UO	活動	已	-1.22
YBml u[	活動	獎	-1.17
YBr5 0_	活塞	式	-1.07
Yc 0J6C=f	業	聯合會	-1.16
Yc 2@DJ	業	集團	-1.20
Yc 3>=MA0	業	工程師	-1.20
Yc 3>E0	業	公司	-1.02
Yc 3>pa	業	工作	-1.02
Yc :h0_	業	就是	-1.02
Yc <@g:	業	無關	-0.94
Yc =1m@	業	發達	-0.95
Yc =@0_	業	不是	-1.14
Yc C:=M	葉	山城	-1.03
Yc Em~I	業	二年	-1.11
Yc F00_	葉	一世	-0.98
Yc G:~I	業	三年	-0.86
Yc NXEi3>E0	業	有限公司	-1.10
Yc NXg:	業	有關	-1.09
Yc PL_G	葉	王朝	-1.20
Yc TJ3>	業	員工	-1.18
Yc WeGK	業	配文	-0.92
Yc _;C0	業	薪資	-1.03
Yc h<g:	業	相關	-0.96
Yc jPFM	葉	假名	-1.05
Yc kGwY	業	條款	-0.85
Yc rFzO	業	為主	-0.98
Yc zj?i	業	訓練	-1.20
Yc |_=M	葉	大成	-0.77
Yc0_ uH?E	夜市	牛排	-0.92
YcBk wl	業障	重	-0.98
YcEb~_A1 0_	葉赫那拉	氏	-0.99
YcK_ nH	業務	由	-1.12
YcQM R=	夜行	登	-1.07
YcRPVD9K~_ F00_	葉卡捷琳娜	一世	-1.08
Yce]g< lIWB	葉爾羌	汗國	-0.98
Ycec |J0_	業界	人士	-0.77
Yco= 3eA_A0	業經	會計師	-0.73
Ye 0C]O	費	德里	-0.76
Ye GKPL	廢	文王	-0.87
Ye RdRO	廢	太子	-0.73
Ye T:ci	廢	監院	-0.91
Ye T:x@ci	廢	監察院	-0.94
Ye kO3>	廢	武功	-0.92
Ye=M qh	費城	半	-0.81
YeGK 0U	廢文	仔	-0.98
YeL@ 1g	廢除	校	-0.96
YeTB 1g	吠陀	教	-0.97
Ye^fs2e] F00_	費奧多爾	一世	-1.13
Yee] 0C	費爾	德	-0.75
Yee] E0	費爾	斯	-1.25
Yee] hI	費爾	南	-0.55
YewI 5_	肺炎	疫	-0.87
Ye~l nH	費用	由	-1.10
Z< E0R0	央	斯基	-0.88
Z< ^=4@	央	升息	-1.03
Z<~K ^=4@	央行	升息	-1.02
ZG L_?0PM	毫	不知情	-0.93
ZGXO `f	毫米	炮	-0.91
ZGXO rg	毫米	厚	-0.90
ZO Eic[	抵	現場	-0.93
ZO=k :<	抵抗	軍	-1.17
ZO_; 0U	底薪	仔	-1.14
ZO}^ 9K	抵制	林	-1.05
ZX 0WCi	久	保健	-1.05
ZX 5_\Y	久	一點	-0.56
ZX UO5J	久	以前	-0.97
ZX of~I	玖	少年	-0.92
ZX3>4C Ei	九宮格	限	-0.64
ZX6d l0	九月	初	-0.86
ZX<i VD	酒店	傑	-0.75
ZXZX 0_	九九	式	-1.11
ZX`d T3	韭菜	割	-0.81
ZXaM T0	九龍	西	-1.06
ZXaM f<	九龍	江	-1.01
ZXf< xj	九江	郡	-1.01
ZXmT 5_	九百	億	-0.93
ZXo=`MP_ m@	酒精濃度	達	-1.05
ZY 0i\=	緬	戰爭	-1.01
ZY 2PO@	緬	語族	-0.76
ZY K_n?	冕	物質	-0.90
ZY S00_	勉	七世	-0.92
ZY5_ LP	免役	法	-0.98
ZY5_5E [1	免疫學	家	-0.91
ZY<i :<	緬甸	軍	-1.16
ZY<i ql	緬甸	貢	-0.93
ZYYe 0U	免費	仔	-0.67
ZYYe 0\	免費	網	-1.12
ZYYe <i0_CE	免費	電視臺	-1.06
ZYYe M9	免費	修	-1.08
ZYnq NX|J	免得	有人	-1.16
Z_ 0J6CWB	駐	聯合國	-0.93
Z_ 1_KZ	駐	日本	-0.99
Z_ 9>PA4KWB	駐	中華民國	-1.11
Z_ 9>WB	駐	中國	-1.06
Z_ 9\89	駐	廣州	-1.12
Z_ :_WB	柱	帝國	-0.75
Z_ =Ma0	駐	成都	-1.09
Z_ @jP_	駐	印度	-1.15
Z_ A1=`	駐	拉薩	-1.13
Z_ CEvU	駐	臺北	-0.99
Z_ DkwT	駐	上海	-0.99
Z_ F0A1Db	駐	伊拉克	-0.92
Z_ PL_G	柱	王朝	-1.08
Z_ S0AL<1	祝	七娘媽	-0.94
Z_ Wltf	注	定要	-0.87
Z_ ^fmJ	駐	澳門	-1.11
Z_ _;[1D2	駐	新加坡	-1.12
Z_ c=WB	駐	英國	-1.06
Z_ gj=_	祝	順利	-0.95
Z_ hIo=	駐	南京	-1.16
Z_ qOe]3@	柱	土耳其	-1.03
Z_ qlQYWBA_	駐	共產國際	-1.02
Z_ xUWB	駐	美國	-0.95
Z_ yUA_	駐	斐濟	-1.14
Z_ zj?i	柱	訓練	-1.04
Z_FM 1ga_	著名	教育	-1.09
Z_FM 9PWYTJ	著名	女演員	-1.09
Z_FM :<0_	著名	軍事	-1.12
Z_FM :C5E[1	著名	哲學家	-1.03
Z_FM <ir\	著名	電影	-0.92
Z_FM =_PO5E[1	著名	歷史學家	-1.09
Z_FM =_an	著名	例子	-1.10
Z_FM B_Yc	著名	企業	-1.20
Z_FM CiK@	著名	建築	-1.15
Z_FM CiK@A0	著名	建築師	-1.11
Z_FM E0w[[1	著名	思想家	-0.97
Z_FM GK5E[1	著名	文學家	-0.95
Z_FM K_]O5E[1	著名	物理學家	-1.02
Z_FM Kl}^	著名	政治	-1.22
Z_FM Q;6d	著名	音樂	-1.15
Z_FM Q;6d[1	著名	音樂家	-1.11
Z_FM SW03[1	著名	小說家	-1.12
Z_FM T3m_	著名	歌劇	-1.15
Z_FM U35E[1	著名	科學家	-0.99
Z_FM Ukz\	著名	將領	-0.94
Z_FM WYu[	著名	演講	-1.14
Z_FM \_5E[1	著名	數學家	-0.98
Z_FM iI{H	著名	籃球	-0.98
Z_FM iI{HljmlTJ	著名	籃球運動員	-0.97
Z_FM iR	著名	者	-1.07
Z_FM m0LP[1	著名	書法家	-1.01
Z_FM pa?P[1	著名	作曲家	-1.13
Z_FM pabZ	著名	作品	-0.87
Z_FM ~\	著名	景	-0.94
Z_IX R@	駐守	於	-1.13
Z_Nb >J	註冊	完	-1.05
Z_Nb _;	註冊	新	-1.18
Z_kM Q=	祝融	峰	-1.00
Z_pa 2@	著作	集	-1.01
Zl F0Ci0_	另	一件事	-1.04
Zl F0Wk	另	一項	-0.50
Zl F0df	另	一套	-0.93
Zl KbNX	另	設有	-0.92
ZlF0 Ci	另一	件	-1.00
ZlF0 J`	另一	架	-0.98
ZlF0 L_}i	另一	部分	-0.82
ZlG@ UG	令狐	綯	-0.92
Zl|J o=7i	令人	驚艷	-0.92
Zo :h0_	嘛	就是	-0.97
[1 0_ec	家	世界	-1.17
[1 0i5_	加	戰役	-1.12
[1 1K~K	家	銀行	-0.85
[1 3>E0	家	公司	-0.50
[1 3>c[	家	工廠	-1.12
[1 7:2f	家	單位	-1.10
[1 9>WB	家	中國	-1.23
[1 :h0_	家	就是	-1.16
[1 <i0_CE	家	電視臺	-1.05
[1 <iNj	家	電信	-0.93
[1 <jrF	家	認為	-1.01
[1 =@0_	家	不是	-1.18
[1 ?0F0	家	之一	-0.98
[1 ?;<i	家	分店	-1.02
[1 C70J	家	威廉	-1.11
[1 E0w[	家	思想	-1.11
[1 Ei_d	家	現在	-1.20
[1 Emp?	嘉	二十	-0.91
[1 F0ci	家	醫院	-1.19
[1 F:i=	家	餐廳	-1.19
[1 FM~I	家	明年	-1.08
[1 FW0_	家	表示	-1.16
[1 G5{h	家	約翰	-1.00
[1 HE0_	家	還是	-1.22
[1 IFNX	家	沒有	-1.12
[1 IF[O	家	媒體	-1.13
[1 KlaJ	家	政權	-1.13
[1 L_4M	家	不能	-1.07
[1 N>:_	家	兄弟	-0.97
[1 O_Lj	家	附近	-0.68
[1 SWHE	家	小孩	-1.17
[1 UO2@	家	以及	-1.22
[1 VD2:@b	家	捷安特	-1.11
[1 WBA_R0c[	嘉	國際機場	-1.00
[1 YciR	家	業者	-1.10
[1 ^0;k	家	噗浪	-0.99
[1 _fNO	家	報紙	-1.16
[1 a0=f	家	都會	-1.17
[1 c=f5	家	應該	-1.14
[1 c[U<	家	廠商	-0.88
[1 dRUO	家	可以	-1.14
[1 da`0	加	諾夫	-1.04
[1 l0BYKb	家	出版社	-1.20
[1 m_BbL_	傢	俱樂部	-0.87
[1 rAK_vY	家	博物館	-1.20
[1 yS0_	家	也是	-1.25
[1 ySNX	家	也有	-1.08
[1 |J_d	家	人在	-1.00
[1 }80_	家	都是	-1.06
[1 }8IF	家	都沒	-1.09
[1 }8NX	家	都有	-1.01
[1 ~K4>3>E0	家	航空公司	-1.11
[1 ~KYc	家	行業	-1.17
[13> =M	加工	成	-1.02
[15_ c[	嘉義	廠	-0.90
[18_ 6_	加密	幣	-0.92
[1E0 |J	傢俬	人	-0.99
[1Eb xU	加賀	美	-0.96
[1IM m_	家庭	劇	-1.03
[1J` pg	加價	購	-0.87
[1KP ];	加碼	金	-1.10
[1KPKbEi _f	伽瑪射線	暴	-0.93
[1NX cO	家有	囍	-0.96
[1O@ N_	家族	墓	-0.90
[1RdR0 =M	迦太基	城	-1.10
[1RdVB|?^P 2P	加泰羅尼亞	語	-0.96
[1ZY u?0_	加冕	儀式	-0.96
[1[1 a0	家家	督	-0.94
[1]_ CER0<i	加入	台積電	-1.06
[1]_ Kb	加入	社	-0.76
[1]_ _;	加入	新	-1.05
[1]_ c=	加入	英	-1.10
[1]_ nH	加入	由	-1.17
[1^l 4_	嘉靖	四	-0.89
[1^l :_	嘉靖	帝	-1.20
[1^l Emp?	嘉靖	二十	-0.97
[1^l G:p?	嘉靖	三十	-0.85
[1^l p?	嘉靖	十	-1.25
[1^l p?~I	嘉靖	十年	-1.07
[1^l |_	嘉靖	大	-1.02
[1^l ~IT:	嘉靖	年間	-0.84
[1_l :_	嘉慶	帝	-0.71
[1_l p?	嘉慶	十	-0.96
[1e]GK zO5_	加爾文	主義	-1.01
[1m_ NX	傢俱	有	-1.10
[1m_ {h	傢俱	和	-1.12
[1o@|_ 2@	加拿大	籍	-0.97
[1o@|_ 5_	加拿大	裔	-1.00
[1o@|_ Z_	加拿大	駐	-1.24
[1o@|_ hI	加拿大	男	-0.99
[3mJ {h	車門	焊	-0.90
[K_d ?;3@	存在	分歧	-0.75
[K_d K_	存在	物	-1.08
[L 89oO	黃	州府	-0.90
[L C70J	皇	威廉	-0.88
[L ^HT_	皇	投顧	-1.00
[L b[RO	皇	長子	-0.86
[L5_ VD	黃奕	傑	-0.88
[L6C 3EBX	黃河	決口	-0.98
[L6C 9>nH	黃河	中游	-0.96
[L6C thxh	黃河	氾濫	-0.99
[L6C uTcf	黃河	改道	-1.05
[L:_ 2P	黃帝	與	-1.02
[L:_ 2f	皇帝	位	-0.70
[L:_ ?0	黃帝	之	-1.00
[L:_ A_	黃帝	紀	-1.17
[L:_ A_TJ	黃帝	紀元	-1.03
[L:_ JF	皇帝	腓	-0.98
[L:_ L_ea	黃帝	部落	-1.06
[L:_ T0	皇帝	希	-1.10
[L:_ T:	皇帝	兼	-1.19
[L:_ ]O	皇帝	李	-1.16
[L:_ |?	皇帝	尼	-1.06
[LC: :<	黃山	軍	-0.94
[LM< Ei	黃岡	縣	-1.15
[LRdRO ]O	皇太子	李	-1.10
[LRdRO j6	皇太子	妃	-0.97
[L[1 TJ9K	皇家	園林	-0.87
[L]; cVcf	黃金	水道	-0.88
[LaM 3@	黃龍	旗	-1.07
[O=_ kG	體力	條	-0.75
[Oa_ 3:	體育	班	-0.68
[V 2fq=	軌	衛星	-0.64
[V E0t2	癸	斯托	-1.00
[Vcf B_	軌道	器	-0.76
[VcfB80> Ei	軌道交通	線	-1.09
[_]O =M0_	處理	程式	-1.01
[_]O lI	處理	函	-1.21
[_^= :L	畜牲	羊	-0.55
[_^= :LSW?E	畜牲	羊小排	-0.93
[_^= :Lyg	畜牲	羊肉	-0.75
[d u?NO	寨	遺址	-1.09
[j UOL`	噸	以下	-0.97
\0 0C]ODb	烏	德里克	-0.70
\0 1gNd	烏	教派	-1.05
\0 @bBb	烏	特勒	-1.04
\0 Ebe]	烏	赫爾	-1.13
\0 T3e]	烏	戈爾	-0.83
\0 \_9K	烏	樹林	-1.02
\0A1 nO	烏拉	姆	-1.00
\0A1e] 2P	烏拉爾	語	-1.19
\0C0KDDb 2P	烏茲別克	語	-1.03
\0DbiI 2P	烏克蘭	語	-1.01
\0DbiI 5_	烏克蘭	裔	-1.06
\0E0 2P	烏斯	與	-1.16
\0E0 ?0	烏斯	之	-1.21
\0E0 Em0_	烏斯	二世	-0.99
\0E0 F00_	烏斯	一世	-1.04
\0E0 Fk	烏斯	藏	-1.06
\0E0 G:0_	烏斯	三世	-1.20
\0E0 NP	烏斯	塔	-1.03
\0E0 Ve	烏斯	被	-1.18
\0E0 {h	烏斯	和	-1.16
\0FM _`	汙名	化	-0.94
\0SY 0_Ci	汙染	事件	-1.09
\0SY 2P	汙染	與	-1.24
\0SY =MP_	汙染	程度	-1.01
\0SY Ef	汙染	最	-1.07
\0SY NO\_	汙染	指數	-1.08
\0SY TJ	汙染	源	-0.91
\0SY Vj{?	汙染	問題	-0.89
\0SY a\	汙染	等	-1.05
\0SY rl}^	汙染	控制	-1.01
\0SY wIwl	汙染	嚴重	-0.88
\0SY wK}^	汙染	防治	-1.07
\0SY {h	汙染	和	-1.09
\0]O :L	烏里	揚	-0.96
\0cV [_]O	汙水	處理	-0.66
\0e] 0C	烏爾	德	-1.18
\0e] 3:	烏爾	班	-1.06
\0e] :1	烏爾	巴	-0.79
\0e] =_	烏爾	利	-1.21
\0e] J1	烏爾	莎	-0.83
\0e] `0	烏爾	夫	-1.14
\0e] ~_	烏爾	納	-1.04
\0iI :1	烏蘭	巴	-0.82
\= <Ccp	爭	什麼	-0.98
\= >Jan	蒸	丸子	-0.79
\=6h c[	蒸餾	廠	-0.89
\=?P N7	爭取	輝	-1.02
\=B_ NJ	蒸汽	船	-0.77
\=B_ \Y	爭氣	點	-0.85
\={H <i	徵求	電	-1.08
\O =@0_	妳	不是	-1.09
\O CER0<i	你	台積電	-1.22
\O Cb2f	妳	各位	-0.98
\O SlA@	擬	病毒	-0.93
\O ]Zcp	妳	怎麼	-0.92
\O _;]O	你	心裡	-0.87
\O _d03	你	在說	-0.69
\O0_ NO	你是	指	-1.00
\O=f m0	你會	輸	-1.04
\Otf Cd	你要	確	-0.95
\Otf ^H	你要	投	-0.89
\Otf pa	你要	做	-1.18
\Ou[ nq	你講	得	-1.05
\Y2@ 9>	典籍	中	-0.90
\[CE <i0_	港臺	電視	-0.84
\[CE VDN_	港臺	節目	-0.99
\[^f 0_K_	港澳	事務	-0.99
\[a0 ~LWlN<	港督	彭定康	-0.92
\_ CWTJ	樹	草原	-0.94
\_ R04M	樹	機能	-0.91
\_ U3A_	樹	科技	-0.97
\_ XiKl	術	換證	-0.77
\_ b[RO	庶	長子	-0.77
\_ dRUO	樹	可以	-1.21
\_2f U:	數位	簽	-0.97
\_2f pi	數位	券	-1.03
\_5E u[	數學	獎	-0.99
\_mT ]O	數百	里	-1.03
\_m_ 0\	數據	網	-0.98
\_p? 3@	數十	騎	-1.03
\_p? [1	數十	家	-1.15
\_p? pa	數十	座	-1.09
\_w? L_	樹皮	布	-0.95
\c ]=rF	蔑	稱為	-1.09
\c3EH]O@ Ef	滅絕種族	罪	-1.06
\e L_}i	內	部分	-1.13
\e U:cf	內	遷到	-1.04
\e U:}^	內	遷至	-1.04
\e ySIX	内	野手	-0.77
\e4C IXoO	內閣	首輔	-0.75
\e4C nH	內閣	由	-1.22
\eG@ h<	內湖	鄉	-0.95
\eL_ |J0_	內部	人士	-1.08
\eU_ Ei	內褲	線	-0.77
\e_; C_	內心	戲	-0.82
\efc IF	內切	酶	-0.98
\ekM 11	內容	須	-0.65
\ekM nH	內容	由	-1.20
\elI K_	內含	物	-0.92
\i 0W0W	賺	飽飽	-0.66
\i 3e5J	賺	快錢	-0.91
\i8T =M0_	撰寫	程式	-1.15
\i=@cf 5J	賺不到	錢	-0.68
\i=@qq 5J	賺不了	錢	-1.02
\icf 5J	賺到	錢	-0.57
\icf vH	賺到	流	-0.69
\inq 5J	賺得	錢	-1.14
\iqq 5J	賺了	錢	-1.09
]1 7W|O	蝦	老鼠	-0.94
]1 R0:1	蝦	雞巴	-0.92
]1 dM`_	蝦	紅素	-0.94
]1w? oi	蝦皮	劵	-0.97
]1w? pi	蝦皮	券	-0.97
]5 0M@b	埃	蒙特	-1.00
]5 =_^PE0	埃	利亞斯	-0.92
]5 E0@bA1	埃	斯特拉	-1.09
]5 E0R0	埃	斯基	-1.18
]5 nOE0	埃	姆斯	-0.76
]5 t2|?	埃	託尼	-0.98
]5 tP]OE0	埃	瓦里斯	-0.95
]52@ 2P	埃及	語	-0.95
]5]5 1g	哀哀	叫	-0.86
]5e] 0C	埃爾	德	-1.19
]5e] 4a	埃爾	默	-1.01
]5e] =_	埃爾	利	-1.11
]5e] E0	埃爾	斯	-1.19
]5e] F00_	埃爾	一世	-0.89
]5e] hI	埃爾	南	-0.99
]5e] rFE0	埃爾	維斯	-0.99
]5r5 Db	埃塞	克	-0.54
]5r5 e]	埃塞	爾	-0.71
]; 0_=>	金	世宗	-0.87
]; 3;=>	金	宣宗	-0.93
]; 8iRd	金	變態	-1.01
]; :LRG	金	羊毛	-1.01
]; :h0_	金	就是	-1.20
]; CEhI	今	臺南	-0.99
]; CEhI0_	今	臺南市	-0.91
]; Efrg	金	最後	-1.09
]; FMUk	金	名將	-1.09
]; IXdf	金	手套	-0.90
]; OKLP	金	輪法	-1.15
]; ROo=	金	紫荊	-0.81
]; VO1g	金	比較	-1.14
]; Vi:<	金	冠軍	-1.05
]; [10M	金	加盟	-1.06
]; ];N:	金	今天	-1.21
]; ]Zcp	金	怎麼	-1.16
]; dRUO	金	可以	-1.05
]; p?3@	金	時期	-1.19
]; s:IF	金	酸莓	-1.06
]; wTKM	金	海陵	-1.09
]; y<FM	金	光明	-1.12
]; yS0_	金	也是	-1.20
];9> 6_	金鐘	泌	-0.84
];=>Z@ u[	金棕櫚	獎	-0.91
];=M xj	金城	郡	-0.91
];C: <i	金山	電	-1.12
];C: v4	金山	街	-0.75
];J; u[	金針	獎	-1.11
];N: 3;L_	今天	宣布	-1.02
];N: 3>L_	今天	公布	-1.08
];N: A1	今天	拉	-0.93
];N: C0	今天	資	-1.08
];N: CER0<i	今天	台積電	-1.14
];N: E<E<	今天	邦邦	-1.08
];N: IXVe	今天	守備	-1.13
];N: NX|J	今天	有人	-1.14
];N: UO	今天	已	-1.15
];N: Yc	今天	夜	-1.00
];N: ^H	今天	投	-0.90
];N: _;	今天	新	-1.23
];N: _f	今天	爆	-1.21
];N: cY	今天	撿	-0.93
];N: m0	今天	輸	-1.23
];kM NO	金融	指	-1.11
];n?u[ S<	金質獎	章	-0.91
];q= KM	金星	凌	-0.64
];zB m@	金額	達	-0.87
];|O B_	金屬	器	-1.10
];|O uh5C	金屬	彈殼	-0.98
];~I IXA_	今年	首季	-0.91
];~I UO	今年	已	-1.01
];~I _;	今年	新	-1.16
];~\ m@	今井	達	-1.11
]= 0Ccf	撐	得到	-1.02
]= 5_~I	撐	一年	-1.08
]= =@cf	撐	不到	-0.74
]= =@fa	撐	不過	-1.00
]= Ibk@ZX	撐	這麼久	-1.06
]= L_ZX	撐	不久	-0.94
]= UZZX	撐	很久	-0.94
]= aO~I	撐	幾年	-1.04
]= s2ZX	撐	多久	-0.72
]= ~_lq	撐	那麼	-1.08
]=:_ rg	稱帝	后	-0.81
]=cf Efrg	撐到	最後	-0.96
]=cf Ei_d	撐到	現在	-0.83
]=nq ZX	撐得	久	-1.00
]=rF 7:	稱為	單	-1.17
]=rF Ml	稱為	聖	-1.13
]=rF TJ	稱為	原	-1.17
]=rF _;	稱為	新	-1.16
]=rF hI	稱為	南	-1.00
]B E0R0	卓	斯基	-0.92
]B r5Q;	濁	塞音	-0.89
]B u?:<	卓	怡君	-0.97
]BCi ljml	灼見	運動	-0.94
]BS_ B_	著陸	器	-0.81
]B^= nO	濁聲	母	-0.74
]Kc: u[	雲端	獎	-1.16
]O 8Tcf	裡	寫道	-1.12
]O D;if	里	根號	-0.88
]O IXJ;	李	守貞	-1.08
]O Md=f	禮	拜會	-0.89
]O N:}g	李	天佑	-1.07
